117406;Zooming In With Two Fingers
126920;Sliding Two Fingers Right
103189;Sliding Two Fingers Down
57076;Drumming Fingers
50725;Turning Hand Counterclockwise
66433;No gesture
10156;Zooming In With Full Hand
50128;Swiping Right
67079;Zooming Out With Two Fingers
145533;Zooming Out With Two Fingers
73057;Thumb Down
21025;Rolling Hand Forward
22709;Zooming Out With Two Fingers
63509;Pulling Two Fingers In
117285;Zooming Out With Full Hand
71323;Zooming In With Full Hand
31419;Pushing Two Fingers Away
64514;Pushing Hand Away
2599;Sliding Two Fingers Up
47544;Swiping Down
43810;Rolling Hand Backward
95434;Drumming Fingers
84645;Pushing Hand Away
78786;Swiping Up
25344;Thumb Up
139457;Zooming Out With Two Fingers
95081;Stop Sign
77377;Pulling Two Fingers In
2990;Swiping Up
16575;Sliding Two Fingers Down
63770;Thumb Down
1119;No gesture
140732;No gesture
134633;Doing other things
114632;Sliding Two Fingers Down
86055;Pulling Two Fingers In
40508;Rolling Hand Forward
114427;Zooming In With Full Hand
27208;Pulling Hand In
141079;Rolling Hand Backward
28277;Turning Hand Clockwise
49660;Zooming Out With Two Fingers
25742;Doing other things
46336;Turning Hand Counterclockwise
92513;Pulling Two Fingers In
94198;Stop Sign
45063;Doing other things
125644;Swiping Down
97327;Zooming In With Two Fingers
22721;Thumb Up
81173;Pushing Hand Away
134216;Zooming In With Two Fingers
631;Swiping Up
62170;Sliding Two Fingers Right
114348;Pushing Hand Away
6982;Sliding Two Fingers Left
61180;Turning Hand Counterclockwise
125660;Sliding Two Fingers Left
95851;Swiping Down
83927;Doing other things
140606;Shaking Hand
82014;Doing other things
58787;Stop Sign
31596;Pushing Hand Away
113598;Sliding Two Fingers Down
3679;Sliding Two Fingers Left
10949;Turning Hand Clockwise
12309;Pushing Two Fingers Away
72304;Stop Sign
147926;Doing other things
109414;Sliding Two Fingers Left
64961;No gesture
21670;Zooming In With Full Hand
106938;Doing other things
142037;Stop Sign
137192;No gesture
28182;Doing other things
123614;Pulling Two Fingers In
51959;Pulling Hand In
11541;Swiping Up
20898;Pulling Hand In
91093;Pulling Two Fingers In
43657;Pulling Two Fingers In
103767;Swiping Left
67091;Zooming In With Full Hand
90670;Zooming In With Two Fingers
34444;Shaking Hand
7114;Shaking Hand
124528;Pushing Two Fingers Away
54974;Sliding Two Fingers Right
20573;Rolling Hand Forward
46610;Pushing Hand Away
93511;Drumming Fingers
71382;Rolling Hand Backward
121442;Doing other things
120584;Turning Hand Counterclockwise
85307;Doing other things
73378;Doing other things
117503;Swiping Right
133264;Sliding Two Fingers Down
127242;Sliding Two Fingers Right
71733;Swiping Down
50966;Drumming Fingers
125659;Shaking Hand
144714;Doing other things
14227;Sliding Two Fingers Right
16978;Sliding Two Fingers Left
1105;Rolling Hand Forward
36360;Stop Sign
33973;Swiping Down
64100;Doing other things
24901;Doing other things
21834;Shaking Hand
48042;Pulling Hand In
66543;Doing other things
82228;Sliding Two Fingers Left
95123;Rolling Hand Forward
68512;Pulling Hand In
143688;No gesture
68077;Shaking Hand
79234;Sliding Two Fingers Right
140733;Shaking Hand
96254;Zooming Out With Two Fingers
116867;Swiping Right
112533;Stop Sign
96382;Shaking Hand
35130;Zooming Out With Full Hand
99404;Swiping Up
105486;Zooming In With Full Hand
91897;Sliding Two Fingers Down
64558;Sliding Two Fingers Down
112683;Zooming Out With Two Fingers
125957;Swiping Right
56607;Sliding Two Fingers Left
112637;Zooming In With Full Hand
80111;Doing other things
37220;Sliding Two Fingers Down
119928;Sliding Two Fingers Left
61203;Zooming Out With Full Hand
108863;Swiping Left
141832;Thumb Up
98026;Shaking Hand
78604;Swiping Right
100221;Stop Sign
4531;Sliding Two Fingers Up
109213;Swiping Left
101159;Stop Sign
117706;Doing other things
5875;Pushing Two Fingers Away
54542;Pulling Two Fingers In
79602;Doing other things
59345;Sliding Two Fingers Down
12492;Thumb Down
76649;Sliding Two Fingers Down
30927;Doing other things
30451;Sliding Two Fingers Down
65432;Stop Sign
99842;Thumb Up
98193;Pushing Two Fingers Away
113089;Turning Hand Counterclockwise
131199;Sliding Two Fingers Right
31611;Sliding Two Fingers Down
76020;Zooming In With Two Fingers
47418;Rolling Hand Backward
68480;Drumming Fingers
9895;Stop Sign
45263;Stop Sign
88028;Swiping Right
7511;Turning Hand Counterclockwise
10613;Drumming Fingers
143606;Shaking Hand
87424;Sliding Two Fingers Up
27683;Turning Hand Clockwise
114424;Pulling Hand In
68048;No gesture
58426;Swiping Up
85585;Doing other things
67123;Doing other things
24424;Swiping Down
76910;Thumb Up
136459;Sliding Two Fingers Up
136410;Zooming Out With Two Fingers
65826;Pulling Two Fingers In
2797;Zooming In With Two Fingers
105747;Pushing Two Fingers Away
11404;Shaking Hand
33747;Sliding Two Fingers Right
133277;Zooming Out With Two Fingers
52653;Swiping Left
92754;Swiping Up
37816;Drumming Fingers
144290;Zooming In With Two Fingers
8775;Zooming Out With Full Hand
19346;Swiping Down
95591;Swiping Left
5147;Sliding Two Fingers Left
144025;Sliding Two Fingers Right
28312;Sliding Two Fingers Down
97103;Doing other things
112136;Swiping Right
95070;Zooming In With Two Fingers
49888;Swiping Left
133998;Zooming Out With Two Fingers
113780;Turning Hand Counterclockwise
93522;Doing other things
72763;Rolling Hand Backward
83893;Sliding Two Fingers Down
123465;Pushing Hand Away
117363;Pulling Hand In
104459;Rolling Hand Forward
1817;Turning Hand Clockwise
78469;No gesture
126550;Pulling Hand In
8891;No gesture
90890;Zooming Out With Two Fingers
108535;Swiping Up
68605;Turning Hand Clockwise
3857;Turning Hand Clockwise
117199;Swiping Right
103344;Swiping Down
86499;Zooming In With Two Fingers
103907;Zooming In With Two Fingers
83895;Shaking Hand
117984;Pulling Hand In
6529;Sliding Two Fingers Left
37999;Pulling Two Fingers In
45267;Swiping Down
135079;Thumb Up
81750;Pulling Two Fingers In
123471;Drumming Fingers
10116;Sliding Two Fingers Left
16399;Thumb Down
125914;Sliding Two Fingers Down
90058;Doing other things
11061;Zooming Out With Two Fingers
34098;Doing other things
21102;Rolling Hand Forward
49597;No gesture
65323;Sliding Two Fingers Left
121840;Swiping Left
10800;Turning Hand Clockwise
91301;Rolling Hand Forward
92644;Swiping Up
129229;Thumb Up
5846;Zooming In With Two Fingers
28671;Swiping Right
100398;Swiping Down
12429;Swiping Up
22759;Pushing Hand Away
18858;Zooming Out With Two Fingers
33921;Swiping Down
146743;Pushing Hand Away
28137;Swiping Left
138092;Thumb Up
6542;Sliding Two Fingers Up
84282;Sliding Two Fingers Left
9613;Turning Hand Clockwise
39389;Thumb Down
107113;Sliding Two Fingers Right
50449;Swiping Right
97311;Stop Sign
25757;Sliding Two Fingers Down
130114;Swiping Up
104262;Zooming Out With Two Fingers
84722;Stop Sign
55167;Shaking Hand
107764;Sliding Two Fingers Left
110157;Sliding Two Fingers Right
121440;No gesture
62439;Drumming Fingers
123881;Shaking Hand
59546;Drumming Fingers
87359;Pulling Hand In
74881;Shaking Hand
76087;Stop Sign
100989;Rolling Hand Forward
109935;Swiping Left
9608;Sliding Two Fingers Up
21788;Rolling Hand Backward
32834;No gesture
141170;Zooming In With Full Hand
57345;Drumming Fingers
147530;Drumming Fingers
43851;Turning Hand Counterclockwise
64741;Swiping Right
31633;Sliding Two Fingers Down
122298;Zooming Out With Two Fingers
132232;Rolling Hand Forward
116140;No gesture
12171;Zooming In With Full Hand
77661;Sliding Two Fingers Up
87104;Zooming In With Two Fingers
25402;Thumb Down
112836;Sliding Two Fingers Down
118777;Pulling Two Fingers In
96875;Pushing Two Fingers Away
9464;Swiping Right
137921;Turning Hand Clockwise
78213;Zooming In With Full Hand
3007;Thumb Down
118235;Zooming In With Two Fingers
30715;Zooming In With Full Hand
34667;Swiping Right
122513;Pushing Two Fingers Away
29935;Zooming Out With Two Fingers
57082;Stop Sign
9559;Stop Sign
146304;Rolling Hand Forward
60250;Zooming Out With Full Hand
44312;Zooming Out With Two Fingers
126971;Sliding Two Fingers Up
44212;Pushing Hand Away
139533;Swiping Up
33752;Turning Hand Clockwise
100563;Pushing Two Fingers Away
34865;Rolling Hand Backward
101168;Pulling Hand In
10689;Pushing Hand Away
16736;Rolling Hand Backward
9017;Drumming Fingers
9285;No gesture
21777;Thumb Down
45383;Zooming Out With Full Hand
135102;No gesture
81248;Zooming In With Full Hand
61034;Sliding Two Fingers Right
99381;Doing other things
126209;Sliding Two Fingers Left
60813;Doing other things
107031;Stop Sign
88377;Sliding Two Fingers Down
47543;Turning Hand Clockwise
117695;Swiping Right
77029;Swiping Up
87121;Rolling Hand Backward
41207;Doing other things
127191;Rolling Hand Backward
120497;Pushing Two Fingers Away
87704;Thumb Up
59135;Zooming In With Full Hand
85684;Pulling Hand In
37135;Sliding Two Fingers Down
47036;Pushing Hand Away
33023;Swiping Up
39439;Thumb Up
15433;Stop Sign
102392;Rolling Hand Forward
120935;Rolling Hand Backward
140113;Swiping Left
35766;Drumming Fingers
103809;Thumb Down
24250;Thumb Down
24862;No gesture
36938;Swiping Down
49371;Rolling Hand Backward
2892;Zooming In With Two Fingers
303;Pulling Two Fingers In
31768;Rolling Hand Forward
113219;Swiping Left
43214;Pulling Two Fingers In
147533;Turning Hand Clockwise
44572;Sliding Two Fingers Right
120273;Zooming Out With Full Hand
147840;Sliding Two Fingers Left
97873;Sliding Two Fingers Down
36500;Shaking Hand
61106;Zooming Out With Full Hand
86344;Pulling Two Fingers In
9354;Doing other things
46006;Zooming Out With Full Hand
137329;Drumming Fingers
52691;Thumb Up
78183;Zooming In With Full Hand
56058;Swiping Right
126606;Pushing Two Fingers Away
11391;Sliding Two Fingers Left
23892;Sliding Two Fingers Up
35092;Pushing Hand Away
94638;Doing other things
3420;Zooming In With Two Fingers
33990;Swiping Left
105278;Pushing Hand Away
126676;Swiping Down
117375;Pulling Two Fingers In
132429;Zooming In With Full Hand
90022;Zooming Out With Full Hand
29594;Rolling Hand Backward
78108;Zooming In With Full Hand
24702;Zooming Out With Two Fingers
81452;Turning Hand Counterclockwise
70284;Sliding Two Fingers Left
115555;Rolling Hand Backward
102751;Zooming In With Two Fingers
128878;Thumb Up
37762;Swiping Left
10589;Doing other things
10996;Swiping Down
54177;Pushing Two Fingers Away
70105;Shaking Hand
65882;Thumb Down
19615;Sliding Two Fingers Left
93367;No gesture
93943;Stop Sign
58167;Drumming Fingers
68590;Zooming Out With Two Fingers
124711;Drumming Fingers
112713;Zooming Out With Full Hand
54153;Thumb Down
114474;Sliding Two Fingers Left
20410;Sliding Two Fingers Right
2620;Sliding Two Fingers Up
101831;Thumb Up
136878;Shaking Hand
118343;Pushing Hand Away
29902;No gesture
119811;Swiping Left
24671;Drumming Fingers
134489;Zooming Out With Two Fingers
132455;Shaking Hand
11140;Swiping Up
21442;Turning Hand Clockwise
55267;Zooming In With Full Hand
112416;Pushing Hand Away
21068;Pulling Two Fingers In
61562;Sliding Two Fingers Up
35884;Pulling Two Fingers In
120258;Stop Sign
5600;Pushing Two Fingers Away
6678;Rolling Hand Forward
48555;Shaking Hand
43040;Rolling Hand Backward
97200;Pushing Two Fingers Away
137200;Swiping Right
117489;Pulling Two Fingers In
127328;Zooming Out With Full Hand
132084;Doing other things
115056;Thumb Up
29360;Sliding Two Fingers Left
93024;Pulling Two Fingers In
100020;Sliding Two Fingers Left
39870;Stop Sign
81435;Sliding Two Fingers Right
11868;Turning Hand Counterclockwise
36996;Swiping Down
50470;Turning Hand Clockwise
80691;Thumb Down
120601;Rolling Hand Forward
2239;Pulling Hand In
22274;Thumb Down
25414;Zooming In With Full Hand
68510;Pushing Hand Away
73222;Zooming In With Two Fingers
137654;Zooming Out With Two Fingers
110536;Rolling Hand Forward
129537;Pulling Hand In
85109;Doing other things
52176;Swiping Up
132402;Rolling Hand Forward
69214;Zooming Out With Two Fingers
53187;Shaking Hand
129140;Sliding Two Fingers Left
63456;Swiping Left
80189;Pushing Two Fingers Away
37251;Rolling Hand Forward
24604;Rolling Hand Backward
110161;Sliding Two Fingers Up
136028;Pulling Hand In
28673;Sliding Two Fingers Down
79741;Pushing Two Fingers Away
147634;Pushing Hand Away
130516;Zooming In With Two Fingers
98538;Zooming In With Two Fingers
5302;Zooming Out With Full Hand
115469;No gesture
40878;No gesture
26859;Thumb Down
97725;No gesture
101249;Thumb Down
106216;Zooming Out With Full Hand
52267;Swiping Left
16078;Sliding Two Fingers Up
84273;Doing other things
140839;Zooming Out With Full Hand
125355;Swiping Up
10068;Stop Sign
134163;Doing other things
125907;Drumming Fingers
34186;Shaking Hand
43963;Thumb Up
46200;Swiping Down
80275;Rolling Hand Backward
58842;Doing other things
125023;Turning Hand Clockwise
60439;Zooming Out With Two Fingers
66396;Turning Hand Counterclockwise
122533;Pulling Hand In
135328;Zooming Out With Full Hand
112744;Swiping Right
125496;Sliding Two Fingers Up
135053;Sliding Two Fingers Down
141013;Pushing Two Fingers Away
83784;Thumb Down
141973;Zooming In With Full Hand
22590;Swiping Down
13896;Swiping Down
65386;Rolling Hand Forward
67830;Pushing Hand Away
75047;Pulling Two Fingers In
15616;Swiping Right
79839;Shaking Hand
136078;Swiping Down
5921;Pulling Two Fingers In
137088;Doing other things
45393;Pulling Two Fingers In
69111;Turning Hand Counterclockwise
1180;Sliding Two Fingers Right
137249;Pushing Hand Away
69947;Sliding Two Fingers Left
92320;Turning Hand Clockwise
64158;Pushing Hand Away
140551;No gesture
68356;Thumb Up
37402;Swiping Down
51305;Doing other things
9447;Thumb Down
96085;Sliding Two Fingers Down
99382;Sliding Two Fingers Left
141142;Rolling Hand Forward
58990;Rolling Hand Backward
54046;Swiping Left
120476;Rolling Hand Forward
125318;Doing other things
27978;Sliding Two Fingers Up
88056;No gesture
23416;Pushing Two Fingers Away
108128;Thumb Down
101642;No gesture
1729;Turning Hand Counterclockwise
4848;Zooming In With Full Hand
102895;Rolling Hand Backward
59583;Swiping Left
35259;Doing other things
32150;Drumming Fingers
107015;Doing other things
13935;Doing other things
80283;Zooming In With Two Fingers
60856;Thumb Up
24996;Zooming In With Full Hand
80900;Zooming Out With Full Hand
100354;Swiping Right
1753;Drumming Fingers
86297;Stop Sign
53815;Swiping Left
140271;Doing other things
1000;Sliding Two Fingers Left
122714;Zooming In With Two Fingers
49067;Pulling Hand In
137902;Swiping Left
46982;Stop Sign
129593;Drumming Fingers
16000;Doing other things
118165;Zooming Out With Two Fingers
145228;Zooming In With Full Hand
51890;Pulling Hand In
69472;Thumb Down
59203;Turning Hand Clockwise
118260;Sliding Two Fingers Left
95824;Shaking Hand
24663;No gesture
140724;Sliding Two Fingers Down
75457;Zooming Out With Full Hand
92929;Pushing Hand Away
53605;Doing other things
10791;Sliding Two Fingers Right
132554;Pushing Two Fingers Away
23253;Zooming Out With Two Fingers
132456;No gesture
119291;Zooming In With Full Hand
130686;Zooming Out With Two Fingers
18381;Swiping Down
20321;No gesture
146478;Turning Hand Clockwise
35156;Swiping Up
44037;Pushing Two Fingers Away
121307;Zooming In With Full Hand
84624;Shaking Hand
40003;Sliding Two Fingers Down
69367;Sliding Two Fingers Up
133278;Thumb Down
45444;Pushing Hand Away
122363;Thumb Down
90591;Zooming In With Two Fingers
56357;Zooming Out With Two Fingers
39603;Swiping Up
147900;Zooming Out With Full Hand
3859;Shaking Hand
123645;Swiping Up
103063;Sliding Two Fingers Right
82049;Pushing Hand Away
33531;Swiping Right
7605;Turning Hand Clockwise
122203;Swiping Left
65459;Sliding Two Fingers Down
45171;Doing other things
85731;Zooming In With Two Fingers
35818;Rolling Hand Forward
118378;Thumb Down
114921;Shaking Hand
94143;Drumming Fingers
127115;Swiping Up
128100;Turning Hand Counterclockwise
53096;Zooming In With Two Fingers
2665;Swiping Right
128632;Pushing Hand Away
2335;Rolling Hand Backward
9690;Thumb Down
127537;Sliding Two Fingers Right
105135;Pulling Two Fingers In
9986;Zooming Out With Full Hand
76843;Pulling Two Fingers In
30878;Shaking Hand
13299;Zooming Out With Full Hand
23093;Sliding Two Fingers Up
111118;Swiping Right
9514;Sliding Two Fingers Down
45112;Pushing Hand Away
12264;Swiping Left
111178;Sliding Two Fingers Down
89716;Drumming Fingers
16842;Stop Sign
55196;Zooming Out With Two Fingers
82847;Shaking Hand
40468;Pushing Two Fingers Away
103114;Doing other things
90341;Shaking Hand
60994;Rolling Hand Forward
135105;Sliding Two Fingers Down
73588;Doing other things
131069;Thumb Down
84415;Sliding Two Fingers Right
62868;Sliding Two Fingers Left
83648;Zooming Out With Full Hand
54780;Rolling Hand Forward
18240;Turning Hand Clockwise
13427;Pulling Two Fingers In
32814;Zooming In With Two Fingers
112332;Zooming In With Full Hand
67362;Doing other things
99178;Stop Sign
126202;Thumb Up
73572;Doing other things
128446;Thumb Down
85062;Thumb Up
100473;Pulling Hand In
6524;Zooming Out With Full Hand
31647;Swiping Left
21671;Swiping Up
110;Zooming Out With Full Hand
27714;Doing other things
84492;Swiping Left
29175;No gesture
19802;Drumming Fingers
88049;Sliding Two Fingers Down
61711;Thumb Down
48838;Thumb Down
43642;Rolling Hand Forward
61586;Pushing Two Fingers Away
54249;Turning Hand Counterclockwise
28363;Sliding Two Fingers Left
105896;Rolling Hand Forward
4464;Swiping Up
26032;Turning Hand Clockwise
42101;Swiping Down
36021;Drumming Fingers
118099;Swiping Right
142197;Swiping Down
16255;Turning Hand Clockwise
78575;Sliding Two Fingers Left
35715;Zooming Out With Two Fingers
88565;Shaking Hand
16194;Swiping Right
13284;Sliding Two Fingers Right
140923;Rolling Hand Backward
58968;Swiping Right
18097;Zooming In With Full Hand
10145;Pulling Hand In
136042;Doing other things
33007;Rolling Hand Backward
141714;No gesture
118860;Doing other things
108635;Sliding Two Fingers Right
94800;Pulling Two Fingers In
142429;Drumming Fingers
120652;Pulling Two Fingers In
89565;Swiping Right
45130;Sliding Two Fingers Right
74705;Pushing Two Fingers Away
21462;Pulling Hand In
112724;Swiping Up
100000;Thumb Up
121915;Thumb Down
78439;Rolling Hand Forward
130707;Swiping Down
57287;Swiping Down
127458;Swiping Down
142914;Rolling Hand Forward
18580;Thumb Up
56658;Thumb Up
73463;Sliding Two Fingers Left
111708;Swiping Left
111681;Zooming In With Full Hand
104280;Zooming In With Full Hand
140106;Turning Hand Clockwise
23384;Sliding Two Fingers Right
122898;Zooming Out With Two Fingers
86977;Sliding Two Fingers Left
41783;Swiping Down
18623;Doing other things
90370;Thumb Down
99710;Doing other things
103334;Stop Sign
114160;Pushing Two Fingers Away
47661;Sliding Two Fingers Left
62460;Swiping Left
57451;Sliding Two Fingers Left
133497;Pushing Two Fingers Away
18330;Rolling Hand Forward
147813;Doing other things
127325;Sliding Two Fingers Down
116243;Doing other things
146264;Zooming In With Two Fingers
63183;Doing other things
101317;Turning Hand Counterclockwise
112495;Doing other things
96657;Sliding Two Fingers Down
6987;Doing other things
67105;Zooming In With Two Fingers
22938;Zooming In With Full Hand
83252;Zooming Out With Two Fingers
87109;Swiping Down
22053;Turning Hand Clockwise
52963;Drumming Fingers
39891;Pushing Hand Away
128871;Pulling Hand In
110301;Drumming Fingers
135002;Doing other things
132805;Swiping Left
41609;Rolling Hand Backward
97717;Pulling Hand In
77329;Swiping Right
70762;Doing other things
104786;Zooming In With Full Hand
35580;Doing other things
5516;Stop Sign
73111;Pushing Hand Away
117143;Stop Sign
28971;Zooming In With Full Hand
57530;Swiping Up
21511;No gesture
94791;Rolling Hand Forward
116218;Swiping Down
136534;Doing other things
1398;Sliding Two Fingers Right
19485;Rolling Hand Forward
34658;Doing other things
8821;Pushing Hand Away
4014;Pulling Hand In
9586;Zooming In With Full Hand
48623;Drumming Fingers
90992;Swiping Down
64615;Rolling Hand Backward
27301;Zooming Out With Two Fingers
138077;Pulling Hand In
911;Zooming In With Two Fingers
61149;Sliding Two Fingers Left
44730;Thumb Up
82953;Swiping Right
24314;Rolling Hand Forward
143004;Zooming In With Two Fingers
105967;Swiping Left
122670;Zooming In With Two Fingers
69610;Swiping Right
64566;Sliding Two Fingers Down
31345;Rolling Hand Backward
91928;Shaking Hand
93435;Thumb Down
134849;Sliding Two Fingers Right
103418;Thumb Down
108914;Thumb Down
43815;Stop Sign
117372;Sliding Two Fingers Down
10780;No gesture
28773;Zooming Out With Two Fingers
38608;Pushing Two Fingers Away
4181;Rolling Hand Backward
131366;Sliding Two Fingers Right
10335;Sliding Two Fingers Up
115909;Zooming In With Full Hand
96231;Drumming Fingers
125905;Swiping Right
70872;Swiping Right
3457;Stop Sign
21447;Sliding Two Fingers Left
57197;Stop Sign
6359;Pulling Two Fingers In
65852;Sliding Two Fingers Down
84171;Pulling Hand In
3347;Swiping Left
308;Doing other things
122806;Stop Sign
67597;Turning Hand Counterclockwise
121295;Swiping Down
9489;Rolling Hand Forward
103770;Swiping Down
22116;Drumming Fingers
81168;Thumb Up
125049;No gesture
55452;Swiping Down
98703;Zooming Out With Full Hand
1489;Zooming In With Full Hand
41627;Sliding Two Fingers Up
138340;Shaking Hand
40660;Swiping Left
52565;No gesture
79844;Pushing Hand Away
66206;Sliding Two Fingers Left
108052;Sliding Two Fingers Down
144836;Stop Sign
137746;Swiping Up
144099;Turning Hand Counterclockwise
42755;Zooming Out With Two Fingers
97611;Rolling Hand Forward
115866;Rolling Hand Backward
88863;Pulling Two Fingers In
29100;Doing other things
126669;Turning Hand Clockwise
118104;Swiping Down
25271;Thumb Down
12584;Zooming In With Full Hand
150;Zooming Out With Full Hand
5856;Swiping Left
107458;Drumming Fingers
52504;Zooming Out With Full Hand
73213;Shaking Hand
19324;Rolling Hand Backward
113355;Stop Sign
39480;Doing other things
141435;Swiping Left
36839;Pushing Two Fingers Away
55384;Swiping Up
77019;Doing other things
95564;No gesture
74232;Swiping Down
25309;Swiping Right
138409;Pushing Hand Away
108070;Sliding Two Fingers Right
94893;Thumb Down
80116;Thumb Up
42150;Doing other things
42876;No gesture
61120;Sliding Two Fingers Left
14328;Rolling Hand Backward
127998;Thumb Down
103888;Swiping Left
24371;Stop Sign
22523;Rolling Hand Forward
129245;Thumb Up
110893;Zooming Out With Full Hand
29875;Sliding Two Fingers Right
61596;Zooming Out With Two Fingers
1896;Shaking Hand
44101;No gesture
35920;Pulling Two Fingers In
141618;Turning Hand Clockwise
41273;Doing other things
43821;Rolling Hand Backward
61804;Sliding Two Fingers Down
136548;Thumb Up
39309;Rolling Hand Backward
76903;Pulling Hand In
57708;Zooming In With Two Fingers
89070;Sliding Two Fingers Right
121967;Thumb Down
80893;Swiping Left
97396;Pulling Two Fingers In
137609;Sliding Two Fingers Down
59423;Swiping Right
147133;Rolling Hand Forward
98314;Zooming In With Two Fingers
501;Rolling Hand Backward
92366;Sliding Two Fingers Right
40842;No gesture
91887;Swiping Right
115391;Swiping Down
76906;Doing other things
129609;Sliding Two Fingers Right
80261;Swiping Left
82722;Swiping Down
118669;Thumb Down
42049;Rolling Hand Forward
83013;Zooming Out With Full Hand
78957;Stop Sign
51908;Thumb Up
128542;Sliding Two Fingers Left
89867;Sliding Two Fingers Right
32283;Pushing Two Fingers Away
40450;Turning Hand Counterclockwise
136777;Zooming In With Full Hand
40403;Pushing Hand Away
72130;Pulling Two Fingers In
40941;Thumb Up
16819;Sliding Two Fingers Down
95770;Stop Sign
143591;Zooming Out With Two Fingers
19563;Thumb Up
66600;Drumming Fingers
72582;Thumb Down
87665;Zooming Out With Full Hand
76320;Sliding Two Fingers Left
39220;No gesture
123288;Pushing Hand Away
116892;Zooming In With Two Fingers
114587;Rolling Hand Forward
105595;Thumb Down
38640;Thumb Up
44404;Doing other things
40250;Zooming In With Full Hand
22307;Sliding Two Fingers Left
5702;Rolling Hand Forward
117797;Swiping Down
79162;Turning Hand Clockwise
22924;Zooming Out With Two Fingers
116295;Pushing Hand Away
22986;Shaking Hand
50039;Zooming In With Two Fingers
43711;Pushing Hand Away
102203;Zooming In With Full Hand
106810;Swiping Down
140992;Swiping Up
53172;Swiping Down
128471;Pulling Hand In
1575;Stop Sign
101786;Swiping Left
18742;Sliding Two Fingers Up
78205;Zooming In With Two Fingers
67546;Sliding Two Fingers Down
31393;Swiping Down
16823;Rolling Hand Forward
81018;Drumming Fingers
21535;Stop Sign
121582;Thumb Up
116887;Rolling Hand Forward
34605;Zooming In With Full Hand
87884;Zooming Out With Full Hand
66738;Doing other things
15712;Zooming In With Full Hand
99079;Doing other things
101893;Pushing Hand Away
96832;Swiping Right
1044;Zooming Out With Two Fingers
52317;Rolling Hand Backward
41847;Thumb Up
143338;Drumming Fingers
103075;Zooming Out With Full Hand
68279;Thumb Down
138302;Zooming In With Two Fingers
93923;Sliding Two Fingers Left
32124;Sliding Two Fingers Right
12208;Doing other things
124739;Sliding Two Fingers Down
77940;Drumming Fingers
91055;Turning Hand Clockwise
92251;Doing other things
121892;Doing other things
143462;Sliding Two Fingers Right
133194;Sliding Two Fingers Left
13979;Sliding Two Fingers Left
59803;Sliding Two Fingers Right
86736;Thumb Down
6607;Doing other things
39747;Turning Hand Clockwise
88074;Doing other things
66836;Thumb Up
20608;Sliding Two Fingers Right
16162;Turning Hand Clockwise
106380;Rolling Hand Backward
22074;Stop Sign
101055;Thumb Down
88992;Zooming In With Two Fingers
33455;Pulling Two Fingers In
11572;Thumb Up
71547;Stop Sign
3279;Zooming Out With Two Fingers
118603;Pulling Hand In
81910;Sliding Two Fingers Up
120059;Pushing Hand Away
131703;Sliding Two Fingers Down
34200;Doing other things
21658;Thumb Up
147620;Swiping Right
16079;Turning Hand Counterclockwise
102551;Rolling Hand Forward
114088;Pushing Two Fingers Away
54332;Zooming Out With Full Hand
141906;Thumb Down
130863;No gesture
93069;Rolling Hand Forward
92658;Sliding Two Fingers Left
104508;Doing other things
110298;Drumming Fingers
125947;Doing other things
36886;Swiping Right
106146;Swiping Down
24870;Shaking Hand
85876;Rolling Hand Forward
115057;Doing other things
11330;Zooming In With Two Fingers
1386;Turning Hand Clockwise
104445;Sliding Two Fingers Right
96970;Swiping Left
143025;Doing other things
33746;Zooming In With Two Fingers
33400;No gesture
29328;Stop Sign
63346;Swiping Left
79317;Thumb Down
107392;Turning Hand Clockwise
22530;Pushing Hand Away
52016;Sliding Two Fingers Left
133862;Sliding Two Fingers Right
79584;Zooming In With Two Fingers
60793;Thumb Up
80313;Drumming Fingers
78340;Thumb Down
32830;Sliding Two Fingers Right
91515;Pushing Two Fingers Away
74811;Sliding Two Fingers Down
104707;Swiping Right
40265;Sliding Two Fingers Up
136229;Doing other things
74494;Rolling Hand Backward
51943;Zooming Out With Full Hand
54511;Zooming In With Full Hand
40632;Pulling Two Fingers In
147271;Pushing Hand Away
3143;Turning Hand Clockwise
59656;No gesture
87615;Doing other things
101441;Zooming Out With Two Fingers
62692;Zooming In With Two Fingers
77571;Sliding Two Fingers Up
31962;Pushing Two Fingers Away
130069;Sliding Two Fingers Up
32435;Stop Sign
107542;Doing other things
81971;Stop Sign
78343;Turning Hand Clockwise
72817;Swiping Down
105092;Stop Sign
2098;Pulling Two Fingers In
16332;Turning Hand Counterclockwise
127285;Zooming In With Full Hand
127451;Pulling Hand In
12529;Turning Hand Counterclockwise
25439;Sliding Two Fingers Down
48999;Sliding Two Fingers Right
78130;Stop Sign
103664;Zooming Out With Two Fingers
5285;Stop Sign
92228;Drumming Fingers
97795;No gesture
85278;Zooming In With Full Hand
136218;Drumming Fingers
147841;Zooming In With Full Hand
129677;Sliding Two Fingers Left
136045;Swiping Up
16573;Zooming In With Two Fingers
128819;No gesture
132713;Sliding Two Fingers Down
72671;Thumb Down
147849;Thumb Down
68789;Pushing Hand Away
143297;Shaking Hand
136018;Swiping Left
5992;Shaking Hand
46029;Swiping Left
128826;Zooming In With Full Hand
58266;Sliding Two Fingers Down
105487;Sliding Two Fingers Up
93570;Sliding Two Fingers Down
113341;Thumb Up
105498;Thumb Down
109386;Doing other things
97791;Swiping Down
